clip_name;video_name;dataset;source;url;fps;activity_label;action_id;start_time;end_time;duration;start_frame;end_frame;total_frames
soccer_clip_11;#GoPro Hero 7 | #Football in Al-Ahli, Qatar | Highlights #HyperSmooth;EOAD;YouTube;https://www.youtube.com/watch?v=gb1zg1zNaWE;29.97;soccer;25;230000;253000;23;6893;7582;690
soccer_clip_12;#GoPro Hero 7 | #Football in Al-Ahli, Qatar | Highlights #HyperSmooth;EOAD;YouTube;https://www.youtube.com/watch?v=gb1zg1zNaWE;29.97;soccer;25;254000;267000;13;7612;8002;391
soccer_clip_13;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;0;23000;23;0;690;691
soccer_clip_14;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;26000;38000;12;780;1140;361
soccer_clip_15;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;40500;50000;9.5;1215;1500;286
soccer_clip_16;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;52000;62000;10;1560;1860;301
soccer_clip_17;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;71500;87000;15.5;2145;2610;466
soccer_clip_18;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;96700;111000;14.3;2901;3330;430
soccer_clip_19;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;114200;120000;5.8;3426;3600;175
soccer_clip_20;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;121500;138000;16.5;3645;4140;496
soccer_clip_21;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;140000;152000;12;4200;4560;361
soccer_clip_22;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;163500;180000;16.5;4905;5400;496
soccer_clip_23;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;181500;191000;9.5;5445;5730;286
soccer_clip_24;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;228000;234000;6;6840;7020;181
soccer_clip_25;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;244500;251000;6.5;7335;7530;196
soccer_clip_26;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;259500;268000;8.5;7785;8040;256
soccer_clip_27;Football Player POV In Dubai || Goals & Highlights;EOAD;YouTube;https://www.youtube.com/watch?v=hSnS4DiVPoE;30;soccer;25;269500;277000;7.5;8085;8310;226
soccer_clip_28;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;20000;30000;10;500;750;251
soccer_clip_29;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;31000;39000;8;775;975;201
soccer_clip_30;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;47500;60000;12.5;1188;1500;313
soccer_clip_31;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;66500;84000;17.5;1663;2100;438
soccer_clip_32;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;85000;96000;11;2125;2400;276
soccer_clip_33;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;97900;115000;17.1;2448;2875;428
soccer_clip_34;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;128300;145000;16.7;3208;3625;418
soccer_clip_35;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;156800;164000;7.2;3920;4100;181
soccer_clip_36;GoPro Football First Person;EOAD;YouTube;https://www.youtube.com/watch?v=uNClBCyxmYU;25;soccer;25;195100;210000;14.9;4878;5250;373
soccer_clip_37;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;0;37000;37;0;887;888
soccer_clip_38;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;38500;64000;25.5;923;1534;612
soccer_clip_39;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;84000;97000;13;2013;2325;313
soccer_clip_40;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;100000;113000;13;2397;2709;313
soccer_clip_41;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;136000;161000;25;3260;3859;600
soccer_clip_42;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;162000;224000;62;3883;5369;1487
soccer_clip_43;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;287000;341000;54;6879;8174;1296
soccer_clip_44;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;350500;357000;6.5;8401;8557;157
soccer_clip_45;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;367000;380000;13;8797;9109;313
soccer_clip_46;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;382000;405000;23;9157;9708;552
soccer_clip_47;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;406000;432000;26;9732;10355;624
soccer_clip_48;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;434000;456000;22;10403;10930;528
soccer_clip_49;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;507000;535000;28;12153;12824;672
soccer_clip_50;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;543800;571000;27.2;13035;13687;653
soccer_clip_51;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;572800;586000;13.2;13730;14046;317
soccer_clip_52;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;587000;614000;27;14070;14718;649
soccer_clip_53;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;615800;638000;22.2;14761;15293;533
soccer_clip_54;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;640000;654000;14;15341;15676;336
soccer_clip_55;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;655500;667000;11.5;15712;15988;277
soccer_clip_56;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;677000;727000;50;16228;17426;1199
soccer_clip_57;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;743000;763000;20;17810;18289;480
soccer_clip_58;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;764000;784000;20;18313;18792;480
soccer_clip_59;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;785000;803000;18;18816;19248;433
soccer_clip_60;GoPro Hero 4 Silver Football Footage;EOAD;YouTube;https://www.youtube.com/watch?v=t3to20exJtU;23.97;soccer;25;804000;860000;56;19272;20614;1343
soccer_clip_61;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;28000;36000;8;839;1079;241
soccer_clip_62;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;38000;46800;8.8;1139;1403;265
soccer_clip_63;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;70500;86000;15.5;2113;2577;465
soccer_clip_64;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;87500;97000;9.5;2622;2907;286
soccer_clip_65;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;105500;122000;16.5;3162;3656;495
soccer_clip_66;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;134500;141000;6.5;4031;4226;196
soccer_clip_67;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;163500;170000;6.5;4900;5095;196
soccer_clip_68;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;171500;187000;15.5;5140;5604;465
soccer_clip_69;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;223800;233000;9.2;6707;6983;277
soccer_clip_70;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;235000;249000;14;7043;7463;421
soccer_clip_71;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;259500;269000;9.5;7777;8062;286
soccer_clip_72;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;280300;294000;13.7;8401;8811;411
soccer_clip_73;Gopro POV Soccer Winter Morning Football;EOAD;YouTube;https://www.youtube.com/watch?v=dTo-3m2D_jQ;29.97;soccer;25;355000;362000;7;10639;10849;211
soccer_clip_74;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;0;34000;34;0;1019;1020
soccer_clip_75;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;37000;63000;26;1109;1888;780
soccer_clip_76;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;66000;93000;27;1978;2787;810
soccer_clip_77;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;97000;136000;39;2907;4076;1170
soccer_clip_78;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;139000;158000;19;4166;4735;570
soccer_clip_79;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;161000;180000;19;4825;5395;571
soccer_clip_80;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;183000;214000;31;5485;6414;930
soccer_clip_81;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;218000;234000;16;6533;7013;481
soccer_clip_82;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;239000;267000;28;7163;8002;840
soccer_clip_83;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;270500;300000;29.5;8107;8991;885
soccer_clip_84;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;303000;327000;24;9081;9800;720
soccer_clip_85;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;330000;353000;23;9890;10579;690
soccer_clip_86;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;379000;409000;30;11359;12258;900
soccer_clip_87;GoPro Soccer POV;EOAD;YouTube;https://www.youtube.com/watch?v=zoynWSJfmoM;29.97;soccer;25;411000;456000;45;12318;13666;1349
soccer_clip_88;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;1000;29000;28;30;869;840
soccer_clip_89;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;32000;54000;22;959;1618;660
soccer_clip_90;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;59000;88000;29;1768;2637;870
soccer_clip_91;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;92000;118000;26;2757;3536;780
soccer_clip_92;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;121000;144000;23;3626;4316;691
soccer_clip_93;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;147000;163000;16;4406;4885;480
soccer_clip_94;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;167000;202000;35;5005;6054;1050
soccer_clip_95;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;205000;233000;28;6144;6983;840
soccer_clip_96;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;237000;266000;29;7103;7972;870
soccer_clip_97;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;289000;313000;24;8661;9381;721
soccer_clip_98;Indoor GoPro Soccer Football POV (CRAZY WIN STREAK);EOAD;YouTube;https://www.youtube.com/watch?v=hMyw2pB5Cuo;29.97;soccer;25;320000;338000;18;9590;10130;541
soccer_clip_99;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;6000;18000;12;180;540;361
soccer_clip_100;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;20000;26000;6;600;780;181
soccer_clip_101;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;28000;35000;7;840;1050;211
soccer_clip_102;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;37000;44000;7;1110;1320;211
soccer_clip_103;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;46000;56000;10;1380;1680;301
soccer_clip_104;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;90000;101000;11;2700;3030;331
soccer_clip_105;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;110800;118000;7.2;3324;3540;217
soccer_clip_106;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;140000;154000;14;4200;4620;421
soccer_clip_107;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;156000;164000;8;4680;4920;241
soccer_clip_108;Master Joga x GoPro - Fun Small Sided Soccer;EOAD;YouTube;https://www.youtube.com/watch?v=ncvmFueXU44;30;soccer;25;188000;199000;11;5640;5970;331
soccer_clip_109;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;72000;101000;29;2158;3027;870
soccer_clip_110;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;104000;113000;9;3117;3387;271
soccer_clip_111;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;132000;160000;28;3956;4795;840
soccer_clip_112;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;164000;174000;10;4915;5215;301
soccer_clip_113;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;178000;190000;12;5335;5694;360
soccer_clip_114;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;218000;257000;39;6533;7702;1170
soccer_clip_115;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;263000;279000;16;7882;8362;481
soccer_clip_116;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;292000;324000;32;8751;9710;960
soccer_clip_117;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;329000;381000;52;9860;11419;1560
soccer_clip_118;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;383000;399000;16;11479;11958;480
soccer_clip_119;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;402000;416000;14;12048;12468;421
soccer_clip_120;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;420000;440000;20;12587;13187;601
soccer_clip_121;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;443000;478000;35;13277;14326;1050
soccer_clip_122;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;508500;533000;24.5;15240;15974;735
soccer_clip_123;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;564000;575000;11;16903;17233;331
soccer_clip_124;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;584000;629000;45;17502;18851;1350
soccer_clip_125;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;643000;669000;26;19271;20050;780
soccer_clip_126;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;671000;736000;65;20110;22058;1949
soccer_clip_127;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;739000;836000;97;22148;25055;2908
soccer_clip_128;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;840000;868000;28;25175;26014;840
soccer_clip_129;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;871000;928000;57;26104;27812;1709
soccer_clip_130;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;942000;976000;34;28232;29251;1020
soccer_clip_131;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;979000;1003000;24;29341;30060;720
soccer_clip_132;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;1057000;1097000;40;31678;32877;1200
soccer_clip_133;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;1100000;1168000;68;32967;35005;2039
soccer_clip_134;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;1190000;1226000;36;35664;36743;1080
soccer_clip_135;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;1229000;1313000;84;36833;39351;2519
soccer_clip_136;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;1316000;1405000;89;39441;42108;2668
soccer_clip_137;POV Soccer | Playing soccer in Chicago | First Person View 2020;EOAD;YouTube;https://www.youtube.com/watch?v=OO8bQSyvnI8;29.97;soccer;25;1407000;1491000;84;42168;44685;2518
soccer_clip_138;Game vs Algerians | Winter Rain | POV Football Soccer | GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=_g9zMr6IfyI;29.97;soccer;25;8000;19000;11;240;569;330
soccer_clip_139;Game vs Algerians | Winter Rain | POV Football Soccer | GoPro;EOAD;YouTube;https://www.youtube.com/watch?v=_g9zMr6IfyI;29.97;soccer;25;21500;30000;8.5;644;899;256
